id,timestamp,source_region,destination_ip,bgp_as_path,latency_ms,traceroute_result
28,"2025-09-13 08:16:09",local_mac,134.208.12.160,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW",32.5314658028739,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.11.1 → 220.128.11.46 → 211.22.226.4 → * → * → 134.208.12.160"
29,"2025-09-13 08:16:42",local_mac,103.153.176.111,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → NA → AS-FASTLINE Hong Da Storage Equipment Co., Ltd., TW",28.7382006645203,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.93 → 220.128.1.105 → 203.75.230.117 → 103.123.253.13 → 113.21.85.137 → * → 103.51.91.6 → 103.153.176.111"
30,"2025-09-13 08:17:32",local_mac,103.167.250.30,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → SDCL-AS-AP Sky Digital Co., Ltd., TW → ITLAB-AS-AP Internet Technology Laboratory, TW",39.1296919654397,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.3.125 → 220.128.1.173 → 210.242.214.125 → * → * → * → 103.246.218.58 → * → 103.167.250.30"
31,"2025-09-13 08:18:02",local_mac,103.153.176.111,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → NA → AS-FASTLINE Hong Da Storage Equipment Co., Ltd., TW",35.9547585248947,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.93 → 220.128.1.105 → 203.75.230.117 → 103.123.253.13 → 113.21.85.137 → * → 103.51.91.6 → 103.153.176.111"
32,"2025-09-13 08:18:49",local_mac,103.137.22.224,"Private → HINET Data Communication Business Group, TW → NA → SDCL-AS-AP Sky Digital Co., Ltd., TW",28.3394495646159,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.3.137 → 220.128.2.185 → * → * → * → * → 103.137.22.224"
33,"2025-09-13 08:19:41",local_mac,103.147.22.54,"Private → HINET Data Communication Business Group, TW → NA → HURRICANE, US → NA → TWDS-AS-TW Taiwan Digital Streaming Co., TW",80.5001539342544,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → * → * → 220.128.6.50 → * → 184.105.64.126 → 184.104.188.98 → 184.104.199.146 → 103.158.187.11 → 103.147.22.54"
34,"2025-09-13 08:20:25",local_mac,160.30.99.50,"Private → HINET Data Communication Business Group, TW → NA → LAZCO LAZCO STUDIO LTD, GB",30.6682745615641,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.93 → 220.128.2.185 → * → * → * → * → 160.30.99.50"
35,"2025-09-13 08:21:01",local_mac,63.222.40.114,"Private → HINET Data Communication Business Group, TW → NA → CONSOLE-CONNECT-ASN, US",51.9131880540114,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.7.45 → 220.128.6.129 → 63.218.56.101 → 63.223.9.90 → 63.222.40.114"
36,"2025-09-13 08:21:50",local_mac,160.30.98.28,"Private → HINET Data Communication Business Group, TW → NA → CONSOLE-CONNECT-ASN, US → AS-SIMPLE Simple Information, Inc., TW",54.112434387207,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.13.205 → 220.128.6.137 → 63.218.56.101 → 63.223.9.70 → 63.222.113.55 → * → 160.30.98.28"
37,"2025-09-13 08:22:43",local_mac,101.53.31.6,"Private → HINET Data Communication Business Group, TW → NA → LEVEL3, US → NETNAM-AS-AP Netnam Company, VN → NETNAMHCMC-AS-AP Branch of Netnam Company in Ho Chi Minh City, VN → NETNAM-AS-AP Netnam Company, VN",54.7287715108771,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → * → * → 220.128.6.50 → 4.68.63.161 → 4.69.219.230 → 8.244.7.2 → 210.86.232.169 → 210.86.233.30 → 210.86.232.101 → * → 101.53.31.6"
38,"2025-09-13 08:23:47",local_mac,171.244.19.251,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → VIETEL-AS-AP Viettel Group, VN → VTDC-AS-VN Vietel - CHT Compamy Ltd, VN → VIETEL-AS-AP Viettel Group, VN",98.8263216885653,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.2.117 → 220.128.4.173 → 220.128.31.237 → 129.250.9.77 → 129.250.5.93 → * → 129.250.2.255 → 203.131.241.154 → * → 203.113.186.208 → 115.84.180.30 → 27.71.239.14 → * → 171.244.19.251"
39,"2025-09-13 08:24:48",local_mac,112.197.5.6,"Private → HINET Data Communication Business Group, TW → NA → HURRICANE, US → SCTV-AS-VN SaiGon Tourist cable Televition Company, VN",63.9763010872735,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → * → * → 220.128.6.50 → 184.104.194.90 → 184.105.64.126 → 184.104.219.10 → * → * → * → 112.197.5.6"
40,"2025-09-13 08:25:40",local_mac,92.38.135.131,"Private → HINET Data Communication Business Group, TW → NA → CONSOLE-CONNECT-ASN, US → GCORE, LU → GHOST, LU",57.6849825241986,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.2.93 → 220.128.4.161 → 220.128.30.237 → 63.218.147.145 → 63.220.66.167 → * → * → 92.38.165.82 → 92.38.135.131"
41,"2025-09-13 08:26:24",local_mac,141.164.39.1,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → ASN-TELSTRA-GLOBAL Telstra Global, HK → AS-VULTR, US",62.8389935744436,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.12.37 → 220.128.6.129 → 211.72.233.41 → 202.84.157.38 → 202.84.143.74 → 202.84.149.98 → 210.176.150.117 → * → * → 141.164.32.164 → 141.164.39.1"
42,"2025-09-13 08:27:06",local_mac,63.222.106.8,"Private → HINET Data Communication Business Group, TW → NA → CONSOLE-CONNECT-ASN, US",50.5141871316092,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.3.69 → 220.128.3.161 → 220.128.30.197 → 63.218.147.145 → 63.218.148.102 → 63.222.106.8"
43,"2025-09-13 08:28:02",local_mac,103.96.67.60,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → BIGLOBE BIGLOBE Inc., JP → HOMENOC Home NOC Operators Group, JP → BGPNAP Border Gateway Protocol Network Analysis Project, JP",54.5585908387837,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.12.37 → 220.128.6.129 → 129.250.66.109 → 61.200.80.166 → 133.208.55.66 → 103.48.31.106 → 103.48.31.100 → 103.48.31.81 → 103.96.64.253 → 103.96.67.26 → 103.96.67.60"
44,"2025-09-13 08:29:06",local_mac,103.167.46.8,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → GLBB-JP GLBB Japan KK, JP → SOFTETHER SoftEther Corporation, JP → TOMOCHA-NET Tatsumi, Tomo, JP",63.7218475341797,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.3.93 → 220.128.1.41 → 220.128.30.233 → 129.250.8.137 → * → 129.250.2.50 → 129.250.6.44 → 61.120.146.38 → 109.236.9.226 → 180.131.212.202 → 103.41.61.74 → 103.167.46.8"
45,"2025-09-13 08:29:46",local_mac,103.48.31.139,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → SAKURA-C SAKURA Internet Inc., JP → HOMENOC Home NOC Operators Group, JP",43.3687051137288,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.12.221 → 220.128.6.137 → 129.250.66.109 → 61.120.147.30 → * → 210.224.162.214 → 103.48.31.139"
46,"2025-09-13 08:30:38",local_mac,43.228.174.199,"Private → HINET Data Communication Business Group, TW → NA → GIGAINFRA SoftBank Corp., JP → NA → MENHERA Human-life Information Platforms Institute, JP",46.1617575751411,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.13.29 → 220.128.6.129 → 221.110.34.145 → * → 101.203.82.210 → * → 43.228.174.131 → 43.228.174.133 → 43.228.174.197 → 43.228.174.199"
47,"2025-09-13 08:31:42",local_mac,103.170.232.152,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → GSL Global Secure Layer, AU → MISAKA3, US → MNI-AS-AP Misaka Network, Inc., US",59.1546556223994,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.3.77 → 220.128.1.169 → 220.128.31.197 → 129.250.9.77 → * → 129.250.5.49 → 203.105.72.182 → 206.148.24.175 → 206.148.24.228 → 206.148.24.34 → 206.148.24.37 → 45.11.107.52 → 199.119.64.137 → 103.170.232.11 → 103.170.232.152"
48,"2025-09-13 08:32:22",local_mac,92.38.178.149,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → GCORE, LU → GHOST, LU",55.6412488222122,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.69 → 220.128.3.169 → 220.128.31.237 → 129.250.9.77 → * → * → 5.8.70.65 → 92.38.178.149"
49,"2025-09-13 08:33:25",local_mac,104.238.161.230,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → AS-VULTR, US",59.3538535268683,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.2.93 → 220.128.2.169 → 220.128.31.237 → 129.250.9.77 → 129.250.5.93 → 129.250.7.54 → 120.88.54.98 → * → * → 209.222.31.59 → 104.238.161.230"
50,"2025-09-13 08:34:17",local_mac,202.214.97.16,"Private → HINET Data Communication Business Group, TW → NA → IIJ Internet Initiative Japan Inc., JP",58.405147658454,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → * → * → 220.128.6.50 → 36.255.57.24 → 58.138.81.173 → 58.138.98.142 → 58.138.112.230 → 58.138.114.234 → 210.138.93.42 → 202.214.97.16"
51,"2025-09-13 08:34:49",local_mac,63.222.190.5,"Private → HINET Data Communication Business Group, TW → NA → CONSOLE-CONNECT-ASN, US",57.8115720015306,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.2.65 → 220.128.4.153 → 220.128.30.237 → 63.218.147.145 → 63.222.190.5"
52,"2025-09-13 08:35:52",local_mac,103.167.46.71,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → GLBB-JP GLBB Japan KK, JP → TOMOCHA-NET Tatsumi, Tomo, JP",65.2132034301758,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.213 → 220.128.2.109 → 220.128.30.237 → 129.250.8.137 → * → 129.250.2.50 → 129.250.6.44 → 61.120.146.38 → 109.236.9.226 → 180.131.212.202 → 103.167.46.204 → 103.167.46.71"
53,"2025-09-13 08:36:45",local_mac,182.161.74.241,"Private → HINET Data Communication Business Group, TW → NA → CONSOLE-CONNECT-ASN, US → CRITEO-AS-AP Criteo APAC, JP",54.7753502340878,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.149 → 220.128.1.13 → 220.128.30.197 → 63.218.147.145 → 63.218.250.210 → 63.220.195.121 → * → 182.161.74.64 → 182.161.74.241"
54,"2025-09-13 08:37:32",local_mac,103.202.216.76,"Private → HINET Data Communication Business Group, TW → NA → NTT-DATA-2914, US → SAKURA-C SAKURA Internet Inc., JP → HOMENOC Home NOC Operators Group, JP",50.4587491353353,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.13.29 → 220.128.6.133 → 129.250.66.109 → 61.120.147.30 → * → 210.224.162.214 → 103.48.31.118 → 103.48.31.94 → 103.48.31.63 → 103.202.216.76"
55,"2025-09-13 08:38:12",local_mac,103.40.209.7,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → CLOUDFLARENET, US → PNPL-AS-AP PrimeXM Networks Singapore PTE. LTD, SG",55.5176585912704,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.3.245 → 220.128.1.125 → 203.75.230.125 → 162.158.241.148 → 162.158.241.174 → 162.158.241.178 → * → 103.40.209.7"
56,"2025-09-13 08:39:04",local_mac,133.69.15.4,"Private → HINET Data Communication Business Group, TW → NA → IIJ Internet Initiative Japan Inc., JP → SINET-AS Research Organization of Information and Systems, National Institute of Informatics, JP → ITRC-NET Internet Technology Research Consortium, JP",57.1383802514327,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → * → * → 220.128.6.50 → 36.255.57.24 → 58.138.84.233 → 58.138.81.137 → 58.138.106.250 → 210.138.93.110 → 150.99.18.36 → 150.99.191.186 → 133.69.15.4"
57,"2025-09-13 08:39:34",local_mac,37.10.40.14,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → ASN-TELSTRA-GLOBAL Telstra Global, HK → BOOKING-BV, NL",43.5612042744954,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.12.145 → 220.128.6.133 → 211.72.233.41 → * → 202.84.153.38 → 210.176.141.186 → 37.10.40.14"
58,"2025-09-13 08:40:39",local_mac,89.213.179.65,"Private → HINET Data Communication Business Group, TW → NA → HINETUSA HiNet Service Center in U.S.A, TW → COGENT-174, US → LSHIY, US → LSHIY-USER-CONTENT, US",156.193438030425,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.2.189 → 202.39.91.29 → 202.39.84.25 → * → 154.54.3.69 → 154.54.25.150 → 154.54.94.113 → 154.54.88.50 → 154.54.90.86 → * → * → 103.203.243.11 → 89.213.179.65"
59,"2025-09-13 08:41:25",local_mac,203.174.85.106,"Private → HINET Data Communication Business Group, TW → NA → CONSOLE-CONNECT-ASN, US → NA → NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd, SG",53.6293983459473,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.165 → 220.128.1.13 → 220.128.30.201 → 63.218.147.145 → 63.218.164.146 → 203.174.80.62 → * → 203.174.85.106"
60,"2025-09-13 08:42:00",local_mac,203.175.175.206,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → AS6453, US → SGGS-AS-AP SG.GS, SG",40.6519025564194,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.3.213 → 220.128.4.153 → 220.128.30.229 → 211.22.33.177 → 180.87.168.98 → 180.87.112.170 → * → 203.175.175.206"
61,"2025-09-13 08:42:41",local_mac,203.119.111.139,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → ASN-TELSTRA-GLOBAL Telstra Global, HK → ASN-TELSTRA Telstra Limited, AU → APNIC-SERVICES Asia Pacific Network Information Centre, AU",105.716296604701,"172.20.10.1 → 10.159.65.141 → 10.159.65.81 → 10.159.67.167 → 10.159.67.178 → 210.65.126.198 → * → * → 220.128.12.145 → 220.128.6.133 → 211.72.233.41 → * → 202.84.138.42 → 203.50.13.97 → 203.50.6.100 → 203.50.6.107 → 203.50.13.156 → 203.50.11.241 → 139.130.130.194 → 203.119.104.18 → 203.119.111.139"
62,"2025-09-13 08:43:24",local_mac,203.41.0.51,"Private → HINET Data Communication Business Group, TW → NA → HINET Data Communication Business Group, TW → ASN-TELSTRA-GLOBAL Telstra Global, HK → ASN-TELSTRA Telstra Limited, AU",93.2485222816467,"172.20.10.1 → 10.159.65.141 → 10.159.65.85 → 10.159.67.167 → 10.159.67.177 → 210.65.126.194 → * → * → 220.128.13.29 → 220.128.6.141 → 211.72.233.41 → 202.84.153.25 → 202.84.138.42 → 203.50.13.97 → 203.50.6.109 → 203.50.13.131 → 203.50.11.195 → 203.48.8.54 → * → 203.41.0.51"
63,"2025-09-16 01:43:40",local_mac,134.208.12.160,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → TWAREN-TW National Center for High-performance Computing, TW → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW",11.5046934647994,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 211.79.57.25 → 211.73.76.209 → 211.73.76.81 → 211.73.76.90 → 211.79.50.26 → * → 134.208.12.160"
64,"2025-09-16 01:43:54",local_mac,103.153.176.111,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → TWAREN-TW National Center for High-performance Computing, TW → NA → AS-FASTLINE Hong Da Storage Equipment Co., Ltd., TW",13.529502428495,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.37 → 192.192.61.32 → 192.192.61.209 → 211.73.84.13 → 103.158.187.12 → 103.51.91.6 → 103.153.176.111"
65,"2025-09-16 01:43:59",local_mac,103.167.250.30,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → TWAREN-TW National Center for High-performance Computing, TW → ITLAB-AS-AP Internet Technology Laboratory, TW",10.4050371381972,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 211.79.57.25 → 211.73.76.209 → 211.73.76.202 → 211.79.48.154 → 103.167.250.30"
66,"2025-09-16 01:44:08",local_mac,103.153.176.111,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → TWAREN-TW National Center for High-performance Computing, TW → NA → AS-FASTLINE Hong Da Storage Equipment Co., Ltd., TW",12.2924401209905,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.37 → 192.192.61.32 → 192.192.61.209 → 211.73.84.13 → 103.158.187.12 → 103.51.91.6 → 103.153.176.111"
67,"2025-09-16 01:44:57",local_mac,103.137.22.224,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HINET Data Communication Business Group, TW → NA → SDCL-AS-AP Sky Digital Co., Ltd., TW",9.06416575113932,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 211.22.226.198 → * → * → 220.128.2.41 → 220.128.2.177 → * → * → * → * → 103.137.22.224"
68,"2025-09-16 01:45:03",local_mac,103.147.22.54,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → TWAREN-TW National Center for High-performance Computing, TW → NA → TWDS-AS-TW Taiwan Digital Streaming Co., TW",13.0421320597331,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.37 → 192.192.61.32 → 192.192.61.209 → 211.73.84.13 → 103.158.187.11 → 103.147.22.54"
69,"2025-09-16 01:45:30",local_mac,160.30.99.50,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → Private → LAZCO LAZCO STUDIO LTD, GB",12.8572136163712,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → 65.49.108.1 → 65.49.109.218 → * → 10.88.7.3 → * → * → 160.30.99.50"
70,"2025-09-16 01:45:59",local_mac,63.222.40.114,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → CONSOLE-CONNECT-ASN, US",17.5194569996425,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → * → * → 184.104.209.50 → 63.223.9.198 → 63.222.40.114"
71,"2025-09-16 01:46:04",local_mac,160.30.98.28,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → TWAREN-TW National Center for High-performance Computing, TW → Private → AS-SIMPLE Simple Information, Inc., TW",11.4225745201111,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.37 → 192.192.61.32 → 192.192.61.209 → 211.73.84.13 → 10.146.0.2 → 160.30.98.28"
72,"2025-09-16 01:46:45",local_mac,101.53.31.6,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → NA → NETNAM-AS-AP Netnam Company, VN → NETNAMHCMC-AS-AP Branch of Netnam Company in Ho Chi Minh City, VN → NETNAM-AS-AP Netnam Company, VN",82.0369124412537,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.66 → 192.192.68.30 → 65.49.108.1 → * → * → 184.104.194.90 → 36.255.56.51 → 119.17.207.142 → 210.86.232.169 → 210.86.233.30 → 210.86.232.101 → * → 101.53.31.6"
73,"2025-09-16 01:47:33",local_mac,171.244.19.251,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → NA → VIETEL-AS-AP Viettel Group, VN → VTDC-AS-VN Vietel - CHT Compamy Ltd, VN → VIETEL-AS-AP Viettel Group, VN",36.6349333808536,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → 65.49.108.1 → * → 184.104.199.10 → 203.190.231.4 → * → * → 27.68.236.215 → 203.113.186.212 → 210.211.112.5 → 210.211.112.210 → * → 171.244.19.251"
74,"2025-09-16 01:48:12",local_mac,112.197.5.6,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → SCTV-AS-VN SaiGon Tourist cable Televition Company, VN",36.8173683390898,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.66 → 192.192.68.30 → 65.49.108.1 → * → 72.52.92.137 → 74.82.48.94 → * → * → * → 112.197.5.6"
75,"2025-09-16 01:48:50",local_mac,92.38.135.131,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → CONSOLE-CONNECT-ASN, US → GCORE, LU → GHOST, LU",26.687131208532,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → 65.49.108.1 → 184.105.80.141 → 184.104.209.50 → 63.220.66.167 → * → * → 92.38.165.83 → 92.38.135.131"
76,"2025-09-16 01:49:36",local_mac,141.164.39.1,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → ASN-TELSTRA-GLOBAL Telstra Global, HK → AS-VULTR, US",29.5929783268979,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.66 → 192.192.68.30 → 210.176.44.153 → 202.84.137.254 → 202.84.143.5 → 202.84.144.53 → 202.84.149.98 → 210.176.150.117 → * → * → 141.164.32.164 → 141.164.39.1"
77,"2025-09-16 01:50:08",local_mac,63.222.106.8,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → CONSOLE-CONNECT-ASN, US",23.5212530408587,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → * → 184.105.80.141 → 184.104.209.50 → 63.218.148.102 → 63.222.106.8"
78,"2025-09-16 01:52:09",local_mac,103.96.67.60,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → NA → Unknown → HOMENOC Home NOC Operators Group, JP → BGPNAP Border Gateway Protocol Network Analysis Project, JP",29.2917840621051,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → * → 184.104.199.145 → 103.246.232.165 → 103.48.31.100 → 103.48.31.81 → 103.96.64.253 → 103.96.67.26 → 103.96.67.60"
79,"2025-09-16 01:53:35",local_mac,103.167.46.8,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → NA → HOMENOC Home NOC Operators Group, JP → KAMOIKE-NET Kamoike.net LLP, JP → Unknown → TOMOCHA-NET Tatsumi, Tomo, JP",30.4249454947079,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → 65.49.108.1 → 184.104.199.145 → 103.246.232.165 → 103.48.31.100 → 103.48.31.47 → 202.226.3.11 → 103.41.61.74 → 103.167.46.8"
80,"2025-09-16 01:54:20",local_mac,103.48.31.139,"Private → ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW → HURRICANE, US → NA → HOMENOC Home NOC Operators Group, JP",19.4604226521083,"192.168.50.1 → 140.123.102.250 → 140.123.9.249 → 140.123.0.246 → 140.130.252.251 → 192.192.61.142 → 192.192.61.20 → 192.192.61.48 → 192.192.68.62 → * → 184.104.199.145 → 103.246.232.165 → 103.48.31.107 → 103.48.31.139"
